Fecha: 12:44 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:44 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:45 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:46 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:46 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:46 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:46 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:46 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\listado.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\listado.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:47 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:52 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:53 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:53 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:53 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:54 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:54 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:55 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:55 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:55 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:55 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:55 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:56 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:56 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:56 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\index.php | Línea: 4 | Usuario: A8Alumno07 | IP: ::1
Fecha: 12:56 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 13:04 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 13:05 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
Fecha: 13:06 05-12-2025 | Mensaje: session_start(): Ignoring session_start() because a session is already active | Archivo: C:\Users\Alumno.DESKTOP-DI5KTUG\Desktop\ServidorPHP\Sesion3\BBDD\profile.php | Línea: 3 | Usuario: A8Alumno07 | IP: ::1
